ID,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RecentDelq_1yr,RecentDeql_2yr,RecentInquiry_1yr_excl7days,RcentInquiry_2yr_excl7days,MaxDelqEver_0.0,MaxDelqEver_0.2,MaxDelqEver_0.4,MaxDelqEver_0.6000000000000001,MaxDelqEver_0.8,MaxDelqEver_1.0,MaxDelq2PublicRecLast12M_0.0,MaxDelq2PublicRecLast12M_0.2,MaxDelq2PublicRecLast12M_0.4,MaxDelq2PublicRecLast12M_0.6000000000000001,MaxDelq2PublicRecLast12M_0.8,MaxDelq2PublicRecLast12M_1.0
8255,0.540983607,0.27340824,0.008810573,0.166666667,0.417721519,0,0,1,0.355769231,0.368421053,0.44,0.060606061,0.060606061,0.142241379,0.182590234,0.3125,0.35483871,0,0.7,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8256,0.836065574,0.263420724,0.039647577,0.226415094,0.215189873,0,0,1,0.163461538,0.052631579,0.18,0,0,0.150862069,0.112526539,0.0625,0.322580645,0,0.57,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8257,0.852459016,0.174781523,0.330396476,0.320754717,0.050632911,0,0,1,0.038461538,0,0,0,0,0.159482759,0.157112527,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8258,0.393442623,0.143570537,0.013215859,0.100628931,0.126582278,0,0,0.7,0.096153846,0.105263158,0.5,0.015151515,0.015151515,0.422413793,0.146496815,0.0625,0.35483871,0.055555556,0.83,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8259,0.704918033,0.357053683,0.004405286,0.254716981,0.405063291,0,0,1,0.317307692,0.157894737,0.06,0.015151515,0.015151515,0.094827586,0.157112527,0.625,0.290322581,0,0.81,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8260,0.885245902,0.47690387,0.004405286,0.245283019,0.215189873,0,0,1,0.192307692,0.105263158,0.17,0,0,0.004310345,0.112526539,0.0625,0.290322581,0,0.38,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8261,0.524590164,0.199750312,0.039647577,0.191823899,0.35443038,0,0,1,0.269230769,0.052631579,0.5,0.015151515,0.015151515,0.357758621,0.174097665,0.0625,0.35483871,0.111111111,0.86,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8262,0.573770492,0.378277154,0.030837004,0.254716981,0.405063291,0,0,0.94,0.326923077,0.105263158,0.38,0.015151515,0.015151515,0.181034483,0.129511677,0.125,0.387096774,0.111111111,0.67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8263,0.62295082,0.224719101,0.088105727,0.226415094,0.164556962,0.052631579,0.052631579,0.85,0.134615385,0,0.31,0,0,0.150862069,0.157112527,0.0625,0.290322581,0.055555556,0.5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8264,0.557377049,0.152309613,0.017621145,0.100628931,0.151898734,0.105263158,0.105263158,0.92,0.115384615,0.157894737,0.75,0,0,0.426724138,0.193205945,0.03125,0.35483871,0.055555556,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8265,0.721311475,0.146067416,0.017621145,0.150943396,0.379746835,0,0,1,0.326923077,0.210526316,0.73,0,0,0.112068966,0.182590234,0.125,0.516129032,0,0.92,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8266,0.918032787,0.451935081,0.154185022,0.506289308,0.17721519,0,0,1,0.134615385,0,0.36,0.015151515,0.015151515,0.025862069,0.101910828,0.0625,0.35483871,0,0.67,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8267,0.524590164,0.36329588,0.004405286,0.251572327,0.367088608,0.052631579,0.052631579,0.94,0.307692308,0.157894737,0.26,0.045454545,0.045454545,0.103448276,0.157112527,0.1875,0.290322581,0.111111111,0.58,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8268,0.606557377,0.184769039,0.0969163,0.273584906,0.253164557,0.052631579,0.052631579,0.81,0.211538462,0,0.18,0.015151515,0.015151515,0.064655172,0.157112527,0.0625,0.290322581,0,0.38,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8269,0.918032787,0.401997503,0.044052863,0.286163522,0.227848101,0,0,1,0.173076923,0.052631579,0.17,0,0,0.00862069,0.165605096,0.09375,0.322580645,0,0.83,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8270,0.409836066,0.414481898,0.017621145,0.298742138,0.430379747,0,0,0.68,0.355769231,0.105263158,0.54,0.060606061,0.060606061,0.293103448,0.067940552,0.09375,0.387096774,0.055555556,0.58,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8271,0.590163934,0.122347066,0.035242291,0.122641509,0.151898734,0,0,1,0.125,0.157894737,0.33,0.03030303,0.03030303,0.202586207,0.195329087,0.125,0.322580645,0.111111111,0.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8272,0.950819672,0.324594257,0.083700441,0.305031447,0.113924051,0,0,1,0.086538462,0,0,0,0,0.034482759,0.157112527,0.0625,0,0,0.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8273,0.672131148,0.217228464,0.039647577,0.188679245,0.278481013,0,0,1,0.221153846,0.052631579,0.32,0.015151515,0.015151515,0.099137931,0.193205945,0.1875,0.419354839,0.055555556,0.61,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8274,0.754098361,0.15980025,0.022026432,0.210691824,0.392405063,0,0,1,0.307692308,0.105263158,0.55,0.03030303,0.03030303,0.137931034,0.186836518,0.0625,0.483870968,0,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8275,0.639344262,0.369538077,0.004405286,0.251572327,0.278481013,0,0,0.96,0.240384615,0.105263158,0.2,0.015151515,0.015151515,0.142241379,0.157112527,0.125,0,0.111111111,0.57,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8276,0.540983607,0.224719101,0.022026432,0.204402516,0.253164557,0,0,1,0.192307692,0.105263158,0.25,0.015151515,0.015151515,0.237068966,0.203821656,0.25,0.322580645,0.166666667,0.91,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8277,0.524590164,0.178526841,0.004405286,0.135220126,0.265822785,0,0,0.96,0.221153846,0.210526316,0.52,0.045454545,0.045454545,0.25862069,0.144373673,0.21875,0.35483871,0.055555556,0.91,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8278,0.491803279,0.146067416,0.017621145,0.13836478,0.291139241,0,0,0.96,0.25,0.052631579,0.62,0.015151515,0.015151515,0.426724138,0.157112527,0.0625,0,0.111111111,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8279,0.721311475,0.359550562,0.030837004,0.371069182,0.240506329,0,0,1,0.182692308,0.052631579,0.42,0.015151515,0.015151515,0.125,0.176220807,0.09375,0.387096774,0,0.8,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8280,0.62295082,0.254681648,0.026431718,0.22327044,0.139240506,0,0,0.91,0.105769231,0.157894737,0.45,0.015151515,0.015151515,0.306034483,0.157112527,0.03125,0.290322581,0,0.67,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8281,0.475409836,0.439450687,0.004405286,0.128930818,0.291139241,0,0,1,0.278846154,0.473684211,0.21,0.075757576,0.075757576,0.206896552,0.199575372,0.3125,0.35483871,0.111111111,0.65,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8282,0.508196721,0.397003745,0.110132159,0.367924528,0.417721519,0,0,0.88,0.326923077,0,0.27,0,0,0.224137931,0.099787686,0.375,0.387096774,0.166666667,0.76,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8283,0.606557377,0.392009988,0.008810573,0.314465409,0.46835443,0,0,1,0.365384615,0.210526316,0.05,0.045454545,0.03030303,0.185344828,0.210191083,0.25,0.322580645,0.111111111,0.56,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8284,0.68852459,0.047440699,0.013215859,0.025157233,0.075949367,0,0,1,0.057692308,0.210526316,0.67,0,0,0.103448276,0.18895966,0.03125,0.322580645,0.055555556,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8285,0.508196721,0.354556804,0.004405286,0.213836478,0.443037975,0,0,1,0.346153846,0.210526316,0.39,0.045454545,0.045454545,0.314655172,0.167728238,0.3125,0.419354839,0.166666667,0.8,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8286,0.442622951,0.265917603,0.052863436,0.333333333,0.189873418,0,0,0.73,0.144230769,0,0.07,0,0,0.323275862,0.157112527,0.15625,0,0.222222222,0.64,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8287,0.573770492,0.199750312,0.057268722,0.216981132,0.278481013,0.052631579,0.052631579,0.86,0.211538462,0,0.23,0.03030303,0.03030303,0.017241379,0.157112527,0.15625,0,0,0.42,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8288,0.868852459,0.298377029,0.017621145,0.235849057,0.316455696,0,0,1,0.240384615,0.105263158,0.16,0.03030303,0.03030303,0.00862069,0.157112527,0.0625,0,0,0.22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8289,0.770491803,0.212234707,0.004405286,0.27672956,0.265822785,0,0,1,0.211538462,0.105263158,0.27,0.015151515,0.015151515,0.159482759,0.157112527,0.125,0.290322581,0.055555556,0.83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8290,0.606557377,0.259675406,0.039647577,0.191823899,0.126582278,0.105263158,0.105263158,0.9,0.096153846,0.052631579,0.4,0,0,0.172413793,0.101910828,0.09375,0.35483871,0.055555556,0.86,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8291,0.524590164,0.372034956,0.061674009,0.339622642,0.101265823,0.157894737,0.105263158,0.64,0.105769231,0,0.45,0,0,0.051724138,0.161358811,0.0625,0.322580645,0,0.57,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8292,0.508196721,0.269662921,0.022026432,0.257861635,0.417721519,0,0,0.82,0.326923077,0.105263158,0.38,0.015151515,0.015151515,0.193965517,0.191082803,0.1875,0.322580645,0.055555556,0.73,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8293,0.393442623,0.041198502,0.030837004,0.037735849,0.126582278,0,0,1,0.096153846,0.210526316,0.3,0.03030303,0.03030303,0.349137931,0.180467091,0.1875,0.322580645,0.111111111,0.89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8294,0.590163934,0.244694132,0.052863436,0.301886792,0.227848101,0,0,0.89,0.173076923,0,0.61,0.015151515,0.015151515,0.232758621,0.18895966,0.125,0.322580645,0.055555556,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8295,0.606557377,0.026217228,0.004405286,0.022012579,0.151898734,0,0,1,0.125,0.421052632,0.08,0.015151515,0.015151515,0.073275862,0.18895966,0.125,0.290322581,0.055555556,0.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8296,0.68852459,0.339575531,0.013215859,0.125786164,0.278481013,0,0,0.95,0.211538462,0.263157895,0.32,0.075757576,0.060606061,0.004310345,0.157112527,0.0625,0.35483871,0,0.45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8297,0.803278689,0.11360799,0.008810573,0.141509434,0.278481013,0,0,1,0.221153846,0.052631579,0.3,0.03030303,0.03030303,0,0.210191083,0,0.35483871,0.055555556,0.38,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8298,0.786885246,0.339575531,0.004405286,0.261006289,0.455696203,0,0,1,0.355769231,0.105263158,0.27,0.045454545,0.045454545,0.012931034,0.184713376,0.0625,0.387096774,0,0.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8299,0.442622951,0.475655431,0.004405286,0.166666667,0.329113924,0,0,0.96,0.278846154,0.315789474,0.25,0.03030303,0.03030303,0.206896552,0.210191083,0.25,0.322580645,0.166666667,0.91,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8300,0.573770492,0.293383271,0.105726872,0.355345912,0.265822785,0,0,0.9,0.221153846,0,0.14,0.015151515,0.015151515,0.056034483,0.212314225,0.3125,0.322580645,0,0.75,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8301,0.655737705,0.141073658,0.013215859,0.160377358,0.506329114,0,0,1,0.384615385,0.315789474,0.58,0,0,0.25,0.167728238,0.125,0.387096774,0.055555556,0.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8302,0.754098361,0.147315855,0.008810573,0.132075472,0.278481013,0,0,1,0.221153846,0.263157895,0.22,0.045454545,0.045454545,0.025862069,0.191082803,0.03125,0.322580645,0,0.5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8303,0.639344262,0.333333333,0.008810573,0.257861635,0.316455696,0,0,0.85,0.25,0.052631579,0.12,0.03030303,0.03030303,0.004310345,0.157112527,0.09375,0.290322581,0,0.29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8304,0.868852459,0.384519351,0.044052863,0.374213836,0.278481013,0,0,1,0.211538462,0.052631579,0.32,0.03030303,0.03030303,0.012931034,0.157112527,0.03125,0.322580645,0,0.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8305,0.803278689,0.369538077,0.083700441,0.336477987,0.303797468,0,0,1,0.230769231,0,0.38,0,0,0.107758621,0.04670913,0.09375,0.322580645,0,0.63,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8306,0.737704918,0.284644195,0.035242291,0.298742138,0.405063291,0.052631579,0,0.85,0.317307692,0.052631579,0.18,0,0,0.034482759,0.186836518,0.0625,0.290322581,0,0.25,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8307,0.655737705,0.234706617,0.039647577,0.210691824,0.278481013,0,0,1,0.221153846,0.052631579,0.18,0.03030303,0.03030303,0.168103448,0.205944798,0.125,0.322580645,0.055555556,0.75,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8308,0.459016393,0.198501873,0.101321586,0.238993711,0.075949367,0.052631579,0.052631579,0.43,0.067307692,0,0.43,0.03030303,0.03030303,0.064655172,0.157112527,0.03125,0.290322581,0,0.5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8309,0.557377049,0.520599251,0.004405286,0.216981132,0.46835443,0,0,0.92,0.423076923,0.315789474,0.33,0.015151515,0.015151515,0.051724138,0.193205945,0.25,0.35483871,0,0.69,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8310,0.721311475,0.465667915,0.017621145,0.496855346,0.278481013,0,0,1,0.211538462,0.052631579,0.36,0,0,0.129310345,0.144373673,0.09375,0.35483871,0.055555556,0.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8311,0.639344262,0.093632959,0.022026432,0.147798742,0.101265823,0,0,1,0.086538462,0.052631579,0.63,0,0,0.38362069,0.157112527,0.03125,0.290322581,0.055555556,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8312,0.672131148,0.624219725,0.110132159,0.588050314,0.164556962,0.052631579,0,0.93,0.134615385,0,0,0,0,0.219827586,0.157112527,0.09375,0,0.055555556,0.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8313,0.950819672,0.555555556,0.105726872,0.333333333,0.341772152,0,0,1,0.259615385,0,0.15,0,0,0.00862069,0.157112527,0.09375,0.290322581,0,0.33,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8314,0.68852459,0.244694132,0.026431718,0.29245283,0.265822785,0,0,1,0.201923077,0.105263158,0.29,0.03030303,0.03030303,0.155172414,0.157112527,0.15625,0.322580645,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8315,0.508196721,0.287141074,0.017621145,0.273584906,0.455696203,0.157894737,0.105263158,0.93,0.384615385,0.315789474,0.6,0.03030303,0.03030303,0.237068966,0.195329087,0.25,0.387096774,0.166666667,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8316,0.62295082,0.290886392,0.017621145,0.210691824,0.405063291,0.052631579,0.052631579,0.94,0.317307692,0.315789474,0.27,0,0,0.211206897,0.195329087,0.28125,0.35483871,0.055555556,0.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8317,0.606557377,0.277153558,0.092511013,0.201257862,0.265822785,0,0,0.9,0.201923077,0,0.38,0.045454545,0.045454545,0.099137931,0.093418259,0.03125,0.290322581,0,0.29,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8318,0.344262295,0.29463171,0.039647577,0.301886792,0.202531646,0,0,0.61,0.173076923,0.052631579,0.39,0,0,0.387931034,0.171974522,0.15625,0.35483871,0.222222222,0.67,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8319,0.540983607,0.224719101,0.022026432,0.295597484,0.126582278,0.052631579,0.052631579,1,0.115384615,0.052631579,0.45,0,0,0.051724138,0.16985138,0.03125,0.322580645,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8320,0.901639344,0.344569288,0.400881057,0.550314465,0.050632911,0,0,1,0.048076923,0,0.4,0,0,0.025862069,0.157112527,0.03125,0.290322581,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8321,0.606557377,0.162297129,0.004405286,0.135220126,0.417721519,0.052631579,0,0.97,0.355769231,0.105263158,0.16,0.015151515,0.015151515,0.086206897,0.157112527,0.34375,0,0.111111111,0.52,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8322,0.93442623,0.220973783,0.057268722,0.257861635,0.151898734,0,0,1,0.115384615,0,0.25,0.060606061,0.060606061,0,0.157112527,0.0625,0.290322581,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8323,0.590163934,0.24968789,0.105726872,0.242138365,0.164556962,0.052631579,0,0.67,0.144230769,0,0.2,0.015151515,0.015151515,0.189655172,0.157112527,0.09375,0.290322581,0.055555556,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8324,0.68852459,0.515605493,0.088105727,0.22327044,0.278481013,0.052631579,0.052631579,0.83,0.221153846,0,0.22,0.045454545,0.045454545,0.00862069,0.048832272,0.0625,0.290322581,0,0.33,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8325,0.786885246,0.342072409,0.004405286,0.166666667,0.443037975,0,0,0.97,0.355769231,0.315789474,0.3,0.03030303,0.03030303,0.051724138,0.142250531,0.15625,0.35483871,0,0.38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8326,0.737704918,0.270911361,0.008810573,0.27672956,0.215189873,0,0,1,0.192307692,0.105263158,0.5,0.060606061,0.060606061,0.340517241,0.114649682,0.03125,0.35483871,0.055555556,0.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8327,0.770491803,0.08988764,0.052863436,0.110062893,0.088607595,0,0,1,0.067307692,0,0.71,0.045454545,0.045454545,0.004310345,0.178343949,0.03125,0.387096774,0,0.83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8328,0.770491803,0.132334582,0.026431718,0.13836478,0.227848101,0,0,1,0.192307692,0.210526316,0.6,0,0,0.038793103,0.106157113,0.03125,0.387096774,0,0.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8329,0.573770492,0.397003745,0.035242291,0.286163522,0.17721519,0.368421053,0.210526316,0.5,0.192307692,0.052631579,0.4,0.015151515,0.015151515,0,0.195329087,0.03125,0.322580645,0.055555556,0.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8330,0.409836066,0.207240949,0.013215859,0.339622642,0.17721519,0.210526316,0,0.74,0.182692308,0.052631579,0.26,0.015151515,0.015151515,0.448275862,0.157112527,0.0625,0.290322581,0.055555556,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8331,0.557377049,0.107365793,0.013215859,0.106918239,0.240506329,0,0,0.95,0.201923077,0.210526316,0.33,0.045454545,0.045454545,0.155172414,0.165605096,0.09375,0.322580645,0.055555556,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8332,0.639344262,0.096129838,0.008810573,0.06918239,0.164556962,0,0,1,0.144230769,0.105263158,0.27,0.015151515,0.015151515,0.120689655,0.138004246,0.1875,0.35483871,0.055555556,0.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8333,0.360655738,0.019975031,0.004405286,0.012578616,0.050632911,0,0,1,0.048076923,0.210526316,0.4,0.060606061,0.060606061,0.400862069,0.18895966,0.09375,0.322580645,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8334,0.475409836,0.410736579,0.013215859,0.20754717,0.17721519,0,0,0.94,0.173076923,0.368421053,0.5,0.075757576,0.075757576,0.387931034,0.212314225,0.21875,0.322580645,0.222222222,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8335,0.459016393,0.337078652,0.004405286,0.20754717,0.101265823,0.052631579,0.052631579,0.78,0.096153846,0.210526316,0.22,0.136363636,0.136363636,0.094827586,0.138004246,0.09375,0.322580645,0,0.63,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8336,0.573770492,0.214731586,0.030837004,0.254716981,0.278481013,0.105263158,0.052631579,0.84,0.240384615,0.105263158,0.6,0,0,0.327586207,0.157112527,0.0625,0.290322581,0.055555556,0.75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8337,0.836065574,0.157303371,0.013215859,0.13836478,0.291139241,0,0,1,0.221153846,0.157894737,0.3,0.015151515,0.015151515,0.060344828,0.210191083,0.125,0.35483871,0,0.64,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8338,0.491803279,0.194756554,0.004405286,0.094339623,0.113924051,0.052631579,0.052631579,0.91,0.105769231,0.157894737,0.55,0.03030303,0.03030303,0.349137931,0.199575372,0.09375,0.35483871,0.055555556,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8339,0.754098361,0.254681648,0.039647577,0.144654088,0.265822785,0,0,0.9,0.201923077,0.105263158,0.29,0.015151515,0.015151515,0.056034483,0.157112527,0.125,0.290322581,0,0.63,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8340,0.409836066,0.133583021,0.039647577,0.182389937,0.189873418,0,0,0.93,0.144230769,0.052631579,0.27,0.015151515,0.015151515,0.314655172,0.099787686,0.15625,0.35483871,0.111111111,0.8,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8341,0.393442623,0.073657928,0.022026432,0.081761006,0.113924051,0,0,0.89,0.086538462,0.052631579,0.67,0.03030303,0.03030303,0.422413793,0.18895966,0.09375,0.290322581,0.111111111,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8342,0.655737705,0.420724095,0.030837004,0.433962264,0.430379747,0,0,0.83,0.346153846,0.157894737,0.36,0.090909091,0.060606061,0.030172414,0.157112527,0.09375,0.419354839,0,0.47,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8343,0.655737705,0.344569288,0.004405286,0.261006289,0.265822785,0.105263158,0.105263158,0.96,0.240384615,0.263157895,0.36,0.03030303,0.03030303,0.099137931,0.180467091,0.09375,0.35483871,0.055555556,0.55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8344,0.803278689,0.335830212,0.008810573,0.264150943,0.392405063,0,0,0.97,0.326923077,0.210526316,0.18,0.015151515,0.015151515,0.068965517,0.157112527,0.15625,0.290322581,0,0.55,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8345,0.573770492,0.277153558,0.008810573,0.20754717,0.291139241,0,0,0.96,0.240384615,0.157894737,0.52,0.045454545,0.045454545,0.189655172,0.157112527,0.15625,0.35483871,0.055555556,0.67,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8346,0.491803279,0.215980025,0.030837004,0.182389937,0.164556962,0.052631579,0.052631579,0.71,0.134615385,0.105263158,0.64,0.090909091,0.090909091,0.215517241,0.212314225,0.15625,0.35483871,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8347,0.639344262,0.288389513,0.026431718,0.295597484,0.455696203,0,0,1,0.365384615,0.105263158,0.34,0.015151515,0.015151515,0.271551724,0.157112527,0.15625,0.290322581,0.111111111,0.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8348,0.590163934,0.244694132,0.035242291,0.226415094,0.303797468,0.052631579,0.052631579,0.93,0.259615385,0.052631579,0.63,0,0,0.206896552,0.142250531,0.03125,0.35483871,0.055555556,0.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8349,0.393442623,0.079900125,0.022026432,0.100628931,0.240506329,0,0,0.95,0.182692308,0.105263158,0.63,0.015151515,0.015151515,0.396551724,0.129511677,0.15625,0.35483871,0.111111111,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8350,0.459016393,0.133583021,0.017621145,0.13836478,0.139240506,0,0,0.92,0.125,0.105263158,0.62,0.075757576,0.075757576,0.275862069,0.174097665,0.0625,0.322580645,0.055555556,0.8,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8351,0.836065574,0.498127341,0.017621145,0.226415094,0.392405063,0,0,1,0.298076923,0.105263158,0.19,0,0,0.077586207,0.157112527,0.15625,0.290322581,0,0.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8352,0.590163934,0.264669164,0.013215859,0.305031447,0.202531646,0,0,0.95,0.182692308,0.052631579,0.32,0.03030303,0.03030303,0.228448276,0.123142251,0.125,0.35483871,0.055555556,0.78,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8353,0.754098361,0.378277154,0.004405286,0.327044025,0.316455696,0,0,0.93,0.278846154,0.105263158,0.31,0.03030303,0.03030303,0.094827586,0.174097665,0.0625,0.387096774,0,0.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8354,0.442622951,0.134831461,0.026431718,0.188679245,0.126582278,0.105263158,0.105263158,0.45,0.115384615,0.105263158,0.64,0.060606061,0.045454545,0.120689655,0.157112527,0.03125,0.290322581,0,0.67,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8355,0.770491803,0.223470662,0.039647577,0.15408805,0.164556962,0,0,1,0.125,0.052631579,0.62,0,0,0.189655172,0.195329087,0.0625,0.35483871,0,0.83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8356,0.655737705,0.260923845,0.04845815,0.327044025,0.329113924,0,0,0.97,0.278846154,0.052631579,0.14,0,0,0.064655172,0.157112527,0.1875,0.290322581,0,0.47,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8357,0.540983607,0.304619226,0.022026432,0.257861635,0.329113924,0.315789474,0.210526316,0.79,0.269230769,0.105263158,0.61,0,0,0.120689655,0.142250531,0.09375,0.387096774,0.055555556,0.78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8358,0.672131148,0.169787765,0.026431718,0.128930818,0.063291139,0,0,1,0.048076923,0.105263158,0.4,0,0,0.318965517,0.18895966,0.03125,0.290322581,0.055555556,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
